29023, -3.9448652, -3.8804128, 48.6352268, 48.7090995, CARANTEC
2A038, 8.8867762, 8.9229327, 41.6043883, 41.6401273, BILIA
2B025, 8.8767506, 8.9163216, 42.549872, 42.568662, AVAPESSA
30002, 4.0857728, 4.144897, 43.9400047, 43.9786848, AIGREMONT
31003, 1.5658584, 1.6030703, 43.5556572, 43.580946, AIGREFEUILLE
32010, 0.5619558, 0.6053553, 43.3459302, 43.3735945, ARROUEDE
33010, -0.7375593, -0.6773244, 45.0629626, 45.0882906, ARCINS
34005, 3.7106143, 3.7374717, 43.8814865, 43.916472, AGONES
35007, -1.6401958, -1.6214235, 48.285493, 48.3115749, AUBIGNE
36003, 1.912616, 1.9867328, 46.7588073, 46.8132132, AMBRAULT
37004, 0.2863658, 0.3311331, 47.113902, 47.1458579, ANCHE
38011, 5.1301061, 5.1866968, 45.7570548, 45.8051642, ANTHON
39003, 5.6853751, 5.7085017, 46.898118, 46.9146297, ABERGEMENT-LE-PETIT
40004, -1.39797, -1.3268608, 43.6470877, 43.6711169, ANGRESSE
41003, 1.0814106, 1.1226905, 47.7845379, 47.8106627, AREINES
42007, 4.2683535, 4.3070285, 46.1244329, 46.1456694, ARCINGES
43032, 3.9449367, 3.9992368, 45.0495946, 45.0751017, BLAVOZY
44019, -1.964317, -1.8724231, 47.2814417, 47.3343996, BOUEE
45005, 1.9873979, 2.0587893, 48.257479, 48.2901083, ANDONVILLE
46005, 1.1938807, 1.2258068, 44.4690272, 44.5006098, ANGLARS-JUILLAC
47005, 0.2634182, 0.3085164, 44.6103787, 44.6371611, ALLEMANS-DU-DROPT
48030, 3.507453, 3.5590346, 44.4663731, 44.5078747, BRENOUX
49011, -0.1154197, -0.0800802, 47.186972, 47.2213101, ARTANNES-SUR-THOUET
50008, -1.542066, -1.5138381, 48.8397114, 48.85145, ANCTOVILLE-SUR-BOSCQ
51003, 4.1867668, 4.2617962, 49.0140801, 49.0726028, AIGNY
52006, 4.872023, 4.9067503, 48.552631, 48.5749391, ALLICHAMPS
53102, -1.138094, -1.0896188, 47.9227934, 47.9585709, GASTINES
54003, 5.9532726, 6.0213798, 48.3489438, 48.3718867, ABONCOURT
55008, 5.6023521, 5.6877822, 49.2337039, 49.2801541, AMEL SUR L ETANG
56055, -3.2089652, -3.1842454, 47.6483742, 47.6658322, ETEL
57002, 6.3325253, 6.382808, 48.8106458, 48.8266842, ABONCOURT-SUR-SEILLE
58009, 3.2000723, 3.2550249, 47.2311111, 47.264594, ARBOURSE
59006, 3.7232293, 3.7524861, 50.2682686, 50.2884934, AMFROIPRET
60003, 2.1467846, 2.1870924, 49.5066883, 49.5334183, ABBEVILLE ST LUCIEN
61012, 0.5362421, 0.5677882, 48.6879336, 48.7047192, AUGUAISE
62003, 2.8628024, 2.9000124, 50.375506, 50.3939218, ACHEVILLE
63013, 3.1504376, 3.244857, 45.963459, 45.9950682, AUBIAT
64004, -1.0179738, -0.9794366, 43.4006518, 43.4341064, ABITAIN
65004, -0.0935509, -0.0530462, 43.0239786, 43.0541958, AGOS-VIDALOS
66007, 2.460151, 2.5309608, 42.6470462, 42.6870378, ARBOUSSOLS
67005, 7.5728102, 7.6173421, 48.7806727, 48.8064148, ALTECKENDORF
68004, 7.2199778, 7.2689554, 47.6029257, 47.6382395, ALTKIRCH
69002, 4.3961722, 4.4574805, 46.2618428, 46.3028596, AIGUEPERSE
70005, 6.3975754, 6.4380525, 47.5767949, 47.6034374, AILLEVANS
71007, 4.6455174, 4.6924906, 46.5058741, 46.5398756, AMEUGNY
72007, 0.4006651, 0.4596826, 47.9675844, 48.0157112, ARDENAY SUR MERIZE
73005, 6.0361122, 6.1232992, 45.6229633, 45.6828183, AILLON-LE-VIEUX
74036, 6.2067529, 6.2415289, 45.8564675, 45.8777013, BLUFFY
75104, 2.3445925, 2.369138, 48.84614, 48.8619912, PARIS 04
76002, 0.6060487, 0.6551234, 49.5894838, 49.6236958, ALVIMARE
77001, 2.5411791, 2.5893327, 48.3237889, 48.3713367, ACHERES-LA-FORET
78007, 1.9950889, 2.0304551, 48.8914229, 48.9138884, AIGREMONT
79010, -0.7269699, -0.6695959, 46.2753736, 46.3250942, ARCAIS
80005, 2.093605, 2.1220232, 50.158338, 50.1843946, AGENVILLE
81004, 2.0519415, 2.2141409, 43.8864868, 43.9707757, ALBI
82006, 0.9510247, 0.9850365, 43.8446441, 43.8663205, AUTERIVE
83006, 5.7688938, 5.8306777, 43.537943, 43.6234024, ARTIGUES
84013, 5.1883417, 5.2156126, 43.855412, 43.8714232, BEAUMETTES
85036, -1.295292, -1.2294917, 46.4673381, 46.5159834, BRETONNIERE-LA CLAYE (LA)
86008, -0.0307627, 0.0332012, 46.9220425, 46.9871894, ARCAY
87005, 1.3732618, 1.4333027, 45.7913338, 45.8263521, AUREIL
88002, 6.182118, 6.2194404, 48.2692739, 48.2980703, AHEVILLE
89006, 4.1041088, 4.1941178, 47.7767516, 47.8301031, ANCY LE LIBRE
90004, 6.8005654, 6.8406105, 47.5979045, 47.6167594, ARGIESANS
91021, 2.2341942, 2.2583273, 48.5752183, 48.6036314, ARPAJON
92014, 2.3068407, 2.3266193, 48.7707514, 48.7893894, BOURG LA REINE
93014, 2.5212512, 2.5651517, 48.8948892, 48.9212734, CLICHY SOUS BOIS
94002, 2.408818, 2.4338861, 48.7761253, 48.8166283, ALFORTVILLE
95002, 1.9512087, 1.9946906, 49.0652366, 49.109836, ABLEIGES
97123, -62.9526361, -62.7880912, 17.8701599, 17.9762364, SAINT BARTHELEMY (ILE)
97211, -61.2039657, -61.1631818, 14.8170786, 14.8769006, GRAND RIVIERE
97361, -54.0150813, -53.8186615, 5.5997039, 5.7585289, AWALA YALIMAPO
97402, 55.5522236, 55.7008451, -21.0853497, -20.9777616, BRAS-PANON
97605, 45.0989712, 45.1258519, -12.8399087, -12.8019165, CHICONI
01026, 4.9209128, 4.9401088, 46.3029121, 46.3132441, BAGE-LE-CHATEL
01028, 4.8803718, 4.928626, 46.0938639, 46.1294458, BANEINS
01030, 4.7486356, 4.7648595, 45.9964154, 46.0062657, BEAUREGARD
01031, 5.6130862, 5.6614623, 46.2196476, 46.260437, BELLIGNAT
01035, 5.7338271, 5.8301816, 46.2354848, 46.2681739, BELLEYDOUX
01051, 5.4497339, 5.4900158, 46.1770681, 46.2168984, BOLOZON
01047, 5.2239266, 5.2782831, 45.8254402, 45.8629218, BLYES
01058, 5.5871218, 5.6479578, 45.6108876, 45.6697841, BREGNIER-CORDON
01063, 5.5305622, 5.5649743, 46.155428, 46.1823646, BRION
01067, 5.4729502, 5.5181402, 46.105583, 46.146859, CEIGNES
01077, 5.435471, 5.4765699, 46.107167, 46.14044, CHALLES-LA-MONTAGNE
01080, 5.5460344, 5.6303382, 46.0017216, 46.0726618, CHAMPDOR-CORCELLES
01087, 5.6411616, 5.7143127, 46.1573723, 46.2212103, CHARIX
01101, 5.5589685, 5.6034976, 46.0927841, 46.1245101, CHEVILLARD
01106, 5.4339303, 5.4662569, 46.1859522, 46.2169503, CIZE
01112, 5.5334166, 5.5863461, 46.0927556, 46.1184457, CONDAMINE-LA-DOYE
01114, 5.8034327, 5.8682396, 46.1354621, 46.1718877, CONFORT
